(127, -4)
(106, 48)
(118, -7)
(148, 12)
(72, -7)
(102, 22)
(127, 45)
(116, 4)
(25, 38)
(48, 10)
(65, 27)
(115, -1)
(27, 29)
(43, 43)
(50, 12)
(114, -5)
(121, -4)
(112, 63)
(138, 3)
(117, 11)
(45, 13)
(92, -94)
(136, -72)
(31, 48)
(131, 27)
(69, 44)
(49, 13)
(49, 21)
(137, -10)
(148, -47)
(109, -87)
(37, 26)
(29, 50)
(105, 66)
(115, -106)
(108, -105)
(114, 20)
(107, 19)
(120, 8)
(49, 26)
(117, 28)
(132, -61)
(20, 27)
(31, 16)
(42, 5)
(133, 26)
(123, -25)
(97, -105)
(38, 35)
(108, 28)
(142, 11)
(122, -25)
(110, -6)
(103, 4)
(131, -60)
(19, 39)
(112, -69)
(134, 1)
(38, 5)
(117, -1)
(14, 4)
(22, 34)
(72, -5)
(116, -2)
(115, -91)
(30, 50)
(33, 6)
(37, 6)
(11, 31)
(103, 57)
(98, 23)
(93, 20)
(129, -4)
(25, 41)
(98, 44)
(113, -10)
(116, -93)
(95, -110)
(100, 8)
(117, -66)
(126, -59)
(118, 24)
(15, 42)
(31, 8)
(112, 28)
(109, 28)
(141, 25)
(140, -62)
(72, 22)
(149, -52)
(149, -53)
(63, 19)
(110, -106)
(41, 0)
(62, 18)
(59, 7)
(115, 2)
(105, 23)
(125, 39)
(138, 32)
(135, 26)
(97, 36)
(97, 38)
(134, 0)
(116, 18)
(16, -8)
(109, -76)
(70, 21)
(95, 36)
(13, -11)
(9, 6)
(33, 28)
(65, 23)
(94, 19)
(56, 11)
(32, 12)
(48, 3)
(110, 6)
(135, -25)
(134, -40)
(99, 29)
(118, 8)
(143, -42)
(53, 7)
(110, 63)
(142, -24)
(36, 15)
(137, -42)
(41, 10)
(146, -42)
(38, 30)
(10, 6)
(112, 33)
(105, 63)
(46, 16)
(63, 10)
(68, 44)
(104, 58)
(95, 6)
(55, 12)
(46, 27)
(105, -102)
(123, -101)
(56, 2)
(132, -6)
(84, 3)
(105, -91)
(49, 8)
(41, 12)
(104, 16)
(103, 36)
(53, 38)
(72, -2)
(97, 23)
(118, -8)
(39, 0)
(109, -10)
(94, -103)
(145, 26)
(117, 66)
(120, -67)
(0, -7)
(121, 9)
(116, -8)
(17, -8)
(58, 40)
(23, 31)
(110, 28)
(120, 66)
(137, -38)
(114, -92)
(99, 34)
(62, 9)
(11, 20)
(22, 36)
(7, -2)
(129, -74)
(56, 7)
(109, -93)
(149, -60)
(35, 37)
(87, -108)
(116, 28)
(130, -68)
(143, 39)
(86, -108)
(38, 33)
(53, 40)
(124, 11)
(103, 27)
(51, 9)
(136, -71)
(97, 34)
(112, 18)
(25, 27)
(39, -8)
(60, 26)
(39, 27)
(33, -12)
(25, 35)
(28, 17)
(62, 19)
(45, -2)
(53, 14)
(127, 20)
(11, -2)
(109, 6)
(136, -64)
(47, -2)
(87, 4)
(131, -10)
(65, 36)
(29, 43)
(130, 18)
(49, 28)
(94, 8)
(116, 5)
(52, 1)
(44, -5)
(112, 69)
(37, 37)
(35, 9)
(106, 30)
(48, 2)
(6, -3)
(55, 28)
(70, 4)
(58, 38)
(119, 8)
(28, 18)
(93, 36)
(94, 18)
(52, 13)
(143, 35)
(145, 33)
(130, -37)
(41, 7)
(12, 24)
(123, -61)
(118, -88)
(107, -102)
(136, 11)
(127, 36)
(145, 8)
(119, 9)
(143, 31)
(114, -81)
(55, 16)
(28, -12)
(92, -103)
(133, -4)
(32, 5)
(121, 14)
(98, -91)
(108, -99)
(129, 37)
(148, -61)
(108, 54)
(32, 38)
(121, -3)
(14, 3)
(53, 12)
(76, -5)
(119, 66)
(11, -4)
(47, 17)
(119, -19)
(128, -17)
(131, -34)
(130, -74)
(122, -4)
(114, 30)
(118, 0)
(91, -98)
(45, 14)
(78, -7)
(95, -107)
(69, 27)
(119, 22)
(111, -106)
(142, 9)
(52, -1)
(148, 8)
(38, 45)
(28, 29)
(10, -10)
(48, 13)
(66, 30)
(70, 8)
(23, 33)
(116, 21)
(74, 24)
(92, 37)
(109, 7)
(10, -4)
(36, 33)
(54, 18)
(19, 46)
(8, 4)
(30, 34)
(44, 31)
(71, 1)
(123, 20)
(40, 36)
(117, 61)
(105, 49)
(107, 35)
(140, 13)
(141, 7)
(106, -9)
(66, 44)
(38, 8)
(57, 15)
(119, -16)
(137, -6)
(138, -34)
(105, 30)
(125, 38)
(70, 32)
(40, 46)
(64, 44)
(28, 44)
(30, 43)
(123, 10)
(56, 19)
(88, -105)
(20, 28)
(27, 40)
(111, -83)
(117, -96)
(7, 0)
(132, -11)
(49, 11)
(54, 5)
(130, 28)
(143, -25)
(113, -91)
(30, -3)
(57, 18)
(121, 23)
(2, 1)
(33, 9)
(2, -7)
(24, 32)
(100, 18)
(117, 27)
(100, 33)
(122, -96)
(26, 38)
(93, 8)
(116, -88)
(112, 6)
(58, 39)
(130, -71)
(24, 30)
(45, 46)
(16, 39)
(28, 31)
(131, -63)
(135, 11)
(95, 15)
(104, 66)
(131, -41)
(74, 33)
(62, 10)
(28, 41)
(72, 32)
(116, -9)
(11, -12)
(15, -4)
(34, 38)
(117, 23)
(44, 1)
(93, 17)
(93, 14)
(120, 29)
(106, 46)
(134, 17)
(44, -6)
(62, 8)
(127, 35)
(59, 5)
(87, 7)
(122, 10)
(74, 32)
(127, 6)
(93, 21)
(119, -13)
(108, -94)
(142, 8)
(109, -71)
(9, 31)
(111, -91)
(19, -10)
(122, 5)
(33, -6)
(107, 69)
(130, -39)
(26, 28)
(118, 15)
(116, 17)
(126, 0)
(34, 40)
(118, 9)
(149, -55)
(30, 40)
(28, 10)
(117, 3)
(21, 26)
(65, 34)
(53, 18)
(35, 12)
(106, 47)
(116, -5)
(138, 13)
(112, 19)
(34, 14)
(112, 67)
(117, -68)
(37, -11)
(132, -74)
(104, 47)
(35, -9)
(140, -26)
(108, 56)
(138, -40)
(138, -43)
(32, -18)
(12, 31)
(17, -1)
(46, 7)
(34, 12)
(31, 12)
(92, 20)
(115, 61)
(104, 65)
(135, -6)
(-5, -9)
(58, 13)
(131, -62)
(129, -60)
(113, -82)
(97, -107)
(63, 22)
(125, 22)
(128, -26)
(116, -94)
(133, 7)
(110, 30)
(115, 66)
(42, 15)
(70, 44)
(70, 28)
(104, -92)
(86, 3)
(120, 23)
(118, 26)
(140, -38)
(101, -91)
(95, 13)
(114, -91)
(26, 39)
(32, 41)
(29, 13)
(100, 20)
(119, 11)
(12, 1)
(119, 7)
(36, -7)
(130, 4)
(140, 29)
(124, 8)
(17, 30)
(136, -19)
(48, 22)
(33, 44)
(122, 31)
(29, -4)
(129, -26)
(117, -105)
(109, -73)
(46, 45)
(15, 18)
(115, 36)
(139, -26)
(134, -25)
(53, 21)
(67, 31)
(31, 44)
(37, 44)
(10, 8)
(70, 25)
(125, 40)
(51, 10)
(33, 33)
(105, -10)
(95, 14)
(37, 38)
(120, 31)
(137, -24)
(16, 17)
(40, 35)
(67, 30)
(96, 1)
(115, 24)
(104, 54)
(53, 22)
(36, 27)
(70, 7)
(60, 44)
(127, -25)
(115, 18)
(131, -37)
(112, -60)
(87, -104)
(17, 17)
(130, -18)
(21, -13)
(122, 9)
(60, 7)
(79, -5)
(37, 5)
(127, -12)
(28, 42)
(36, 14)
(36, 34)
(31, 43)
(-7, -10)
(147, 26)
(24, 43)
(28, 20)
(11, 22)
(45, 1)
(116, 6)
(93, 18)
(98, 46)
(41, 11)
(30, 20)
(118, 21)
(43, 25)
(34, 41)
(100, 27)
(129, 5)
(131, -12)
(135, -23)
(34, 6)
(30, 18)
(35, 15)
(130, 20)
(131, -32)
(131, -29)
(149, -54)
(28, 46)
(20, 33)
(16, 22)
(104, -90)
(97, -108)
(114, -106)
(32, -5)
(127, -102)
(135, -35)
(28, 36)
(89, -106)
(93, 11)
(131, -8)
(18, 46)
(11, 27)
(41, 43)
(50, 11)
(50, 1)
(54, 23)
(70, 34)
(127, 38)
(92, 34)
(141, 26)
(130, -61)
(33, 37)
(112, -62)
(39, 15)
(36, 44)
(30, 10)
(40, 17)
(29, 28)
(114, -87)
(15, 45)
(89, 6)
(-1, -11)
(31, 18)
(104, 23)
(111, 32)
(13, 30)
(117, 6)
(28, -15)
(107, 63)
(104, -9)
(59, 14)
(-5, -11)
(29, 31)
(40, -2)
(41, 22)
(138, -41)
(123, -62)
(57, 37)
(69, -7)
(106, 27)
(106, 50)
(117, -11)
(100, -91)
(97, -91)
(30, 35)
(137, 5)
(147, 8)
(106, -89)
(30, 14)
(139, -32)
(4, -6)
(108, 52)
(28, 16)
(53, 41)
(1, -10)
(146, 27)
(36, 35)
(73, 30)
(50, 16)
(37, 30)
(33, 7)
(118, -3)
(40, 5)
(70, 33)
(41, 35)
(110, 23)
(21, 44)
(67, 43)
(93, 15)
(142, 29)
(116, -7)
(109, -7)
(138, -24)
(117, -67)
(115, 17)
(129, 23)
(39, 16)
(142, -47)
(103, 16)
(113, -60)
(91, -95)
(109, 3)
(34, 23)
(-3, -8)
(118, -5)
(13, 25)
(17, -6)
(24, -11)
(105, 19)
(109, -75)
(119, 2)
(11, 7)
(41, -2)
(17, 39)
(128, 24)
(136, -20)
(25, 28)
(131, -31)
(61, 12)
(73, 0)
(48, 0)
(140, 4)
(33, 30)
(74, -2)
(143, -44)
(12, -8)
(27, 10)
(26, 20)
(22, 26)
(127, 31)
(51, 11)
(69, 10)
(42, 0)
(114, 28)
(61, 45)
(94, 9)
(112, 61)
(8, -10)
(139, 13)
(114, -65)
(43, 10)
(111, 34)
(34, -9)
(135, 4)
(38, 11)
(132, -75)
(95, 11)
(8, 2)
(136, -70)
(9, 0)
(31, -16)
(97, 40)
(106, -14)
(21, 33)
(44, 29)
(26, 27)
(8, 22)
(114, -88)
(7, -1)
(54, 7)
(57, 27)
(96, 6)
(16, 21)
(120, 61)
(97, 35)
(108, 26)
(72, 33)
(51, 42)
(27, 23)
(77, -4)
(130, -72)
(109, -81)
(57, 26)
(8, 27)
(47, 32)
(53, 13)
(91, -101)
(147, 27)
(102, 23)
(124, 9)
(127, 25)
(-6, -6)
(122, 29)
(139, -38)
(123, 9)
(117, 10)
(6, -8)
(103, 49)
(120, 20)
(119, 13)
(143, 38)
(119, -17)
(18, -4)
(44, 8)
(74, 22)
(11, 5)
(49, 24)
(49, 3)
(101, 14)
(116, 27)
(97, 32)
(132, 27)
(125, 6)
(137, -31)
(133, -29)
(145, -42)
(140, -39)
(144, 26)
(89, -107)
(95, -106)
(94, 5)
(52, 16)
(77, 0)
(98, -1)
(18, -2)
(34, 18)
(125, 41)
(100, 32)
(106, 43)
(139, 34)
(10, 2)
(93, -103)
(33, 2)
(60, 46)
(40, 29)
(132, 7)
(12, -1)
(71, 33)
(35, -7)
(102, 16)
(14, -11)
(108, 55)
(120, 27)
(57, 24)
(39, 3)
(0, -10)
(64, 22)
(65, 35)
(20, 15)
(43, 17)
(31, 38)
(39, 28)
(22, 41)
(36, 16)
(2, -8)
(116, 22)
(106, 25)
(104, 50)
(113, -8)
(61, 46)
(123, -4)
(131, -71)
(43, 3)
(23, 32)
(24, 38)
(36, -6)
(13, -8)
(68, 41)
(41, 6)
(139, 4)
(97, -103)
(113, -93)
(110, 34)
(13, -4)
(39, 2)
(123, -102)
(39, -9)
(1, -7)
(135, 28)
(113, 34)
(100, 36)
(48, 45)
(103, 30)
(20, -13)
(9, 4)
(28, -13)
(67, 28)
(31, 31)
(110, -91)
(30, 51)
(95, 5)
(132, -25)
(-1, -10)
(33, 38)
(124, -4)
(28, 49)
(46, 6)
(68, 18)
(16, 25)
(34, 16)
(70, 6)
(77, -2)
(96, 5)
(43, 32)
(54, 16)
(117, 30)
(30, -14)
(17, -9)
(35, 6)
(29, 20)
(100, 10)
(135, 14)
(95, 9)
(142, 10)
(128, 6)
(109, -74)
(91, -97)
(114, -86)
(94, -109)
(91, -109)
(90, -105)
(107, -9)
(98, -103)
(117, 36)
(109, -82)
(121, 20)
(96, 34)
(15, -6)
(129, 25)
(111, -84)
(12, -11)
(111, 23)
(114, 4)
(95, 34)
(-2, -12)
(136, -18)
(115, 30)
(59, 28)
(48, 9)
(37, 34)
(119, 16)
(107, 30)
(29, 44)
(93, 22)
(79, -1)
(36, 7)
(49, 44)
(20, 26)
(51, 18)
(118, 11)
(106, 63)
(54, 10)
(129, 35)
(104, 59)
(123, 29)
(124, 10)
(136, -11)
(42, -7)
(137, -25)
(130, -25)
(28, 51)
(136, -67)
(111, -88)
(31, -17)
(70, 24)
(55, 7)
(103, 9)
(129, -22)
(108, -89)
(90, -108)
(127, -107)
(117, 7)
(30, 28)
(32, 6)
(105, 47)
(137, -33)
(51, 12)
(38, 10)
(107, 25)
(115, 26)
(87, -106)
(110, -89)
(108, 23)
(66, 29)
(47, 9)
(33, 10)
(51, 2)
(107, 64)
(13, -7)
(132, -67)
(44, 2)
(34, 3)
(107, 50)
(43, -2)
(26, 47)
(112, -93)
(27, 24)
(108, 63)
(10, -1)
(132, -4)
(65, 25)
(57, 25)
(117, 29)
(5, -5)
(41, 9)
(57, 5)
(104, 60)
(129, 22)
(118, -11)
(113, -69)
(95, -104)
(68, 10)
(125, -25)
(23, 41)
(15, -1)
(49, 4)
(123, -2)
(131, 45)
(43, 4)
(67, 33)
(22, 42)
(115, 16)
(146, 8)
(15, -11)
(63, 16)
(142, -46)
(126, -4)
(88, -103)
(7, 4)
(116, 31)
(104, 62)
(15, 41)
(130, 27)
(33, 16)
(116, -95)
(127, 1)
(148, 10)
(30, -5)
(12, 2)
(43, 31)
(23, 43)
(144, 29)
(109, -86)
(133, -17)
(87, 8)
(30, 22)
(72, 24)
(41, 33)
(148, -48)
(39, 30)
(70, 20)
(44, 9)
(120, -24)
(56, 16)
(139, 28)
(127, -60)
(74, 31)
(77, 23)
(45, 30)
(53, 2)
(71, 22)
(17, 25)
(34, 30)
(125, 0)
(103, 29)
(72, -6)
(131, 36)
(50, 10)
(97, 39)
(28, 33)
(149, -56)
(148, 9)
(128, -60)
(11, 0)
(12, 4)
(57, 17)
(50, 22)
(88, 6)
(41, 24)
(114, 19)
(124, 31)
(56, 20)
(19, 16)
(93, 10)
(67, 34)
(9, -10)
(29, -12)
(61, 8)
(101, 29)
(128, -24)
(131, -25)
(141, -48)
(99, -103)
(43, 33)
(64, 10)
(45, 3)
(52, 4)
(23, 23)
(104, -102)
(108, 50)
(32, 16)
(98, 0)
(59, 13)
(105, 26)
(123, 22)
(116, 2)
(79, 0)
(123, -104)
(10, 27)
(66, 28)
(62, 46)
(73, 22)
(36, 9)
(45, 17)
(106, 4)
(116, 9)
(108, 27)
(48, 8)
(15, 25)
(98, 27)
(40, 12)
(111, 20)
(97, 41)
(131, 17)
(146, -61)
(28, 19)
(119, -15)
(36, -9)
(58, 41)
(28, 13)
(134, -17)
(45, 7)
(41, 45)
(109, 27)
(119, 61)
(8, 28)
(41, 1)
(10, -11)
(-8, -9)
(131, -67)
(48, 32)
(129, -21)
(24, 48)
(65, 18)
(104, 61)
(112, -88)
(40, 6)
(32, 39)
(28, 15)
(75, 22)
(121, 11)
(24, 26)
(116, -3)
(81, 3)
(106, 22)
(44, 43)
(12, 22)
(35, 29)
(112, 24)
(128, 45)
(72, -4)
(109, 21)
(35, 5)
(48, 24)
